row ID,row m/z,row retention time,Peak area,Standards Identification,SMILES,True Type,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C11 loss,C11 loss_ion_pair,C11 loss_intensity_pair,C11 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C15 ion,C15 ion_intensity,C15 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,Acyl B ion,Acyl B ion_intensity,Acyl B ion_score,C5 ion,C5 ion_intensity,C5 ion_score,C6 ion,C6 ion_intensity,C6 ion_score
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H18O2,1281015.00,12.8102,C19H20O3,626735.88,6.2674,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H18O2,1281015.00,12.8102,C19H18O2,560846.88,5.6085,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H18O2,1281015.00,12.8102,C19H18O2,560846.88,5.6085,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H18O2,1281015.00,12.8102,C19H20O4,215922.28,2.1592,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H18O2,1281015.00,12.8102,C19H20O4,215922.28,2.1592,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H16O1,219086.02,2.1909,C19H20O3,626735.88,6.2674,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H16O1,219086.02,2.1909,C19H20O3,626735.88,6.2674,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H16O1,219086.02,2.1909,C19H18O2,560846.88,5.6085,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H16O1,219086.02,2.1909,C19H18O2,560846.88,5.6085,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H16O1,219086.02,2.1909,C19H20O4,215922.28,2.1592,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H16O1,219086.02,2.1909,C19H20O4,215922.28,2.1592,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H20O2,178260.28,1.7826,C19H20O3,626735.88,6.2674,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H20O2,178260.28,1.7826,C19H20O3,626735.88,6.2674,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H20O2,178260.28,1.7826,C19H18O2,560846.88,5.6085,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H20O2,178260.28,1.7826,C19H18O2,560846.88,5.6085,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H20O2,178260.28,1.7826,C19H20O4,215922.28,2.1592,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O3,81407.23,0.8141,C18H20O2,178260.28,1.7826,C19H20O4,215922.28,2.1592,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H18O2,1281015.00,12.8102,C19H20O3,626735.88,6.2674,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H18O2,1281015.00,12.8102,C19H20O3,626735.88,6.2674,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H18O2,1281015.00,12.8102,C19H18O2,560846.88,5.6085,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H18O2,1281015.00,12.8102,C19H18O2,560846.88,5.6085,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H18O2,1281015.00,12.8102,C19H20O4,215922.28,2.1592,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H18O2,1281015.00,12.8102,C19H20O4,215922.28,2.1592,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H16O1,219086.02,2.1909,C19H20O3,626735.88,6.2674,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H16O1,219086.02,2.1909,C19H20O3,626735.88,6.2674,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H16O1,219086.02,2.1909,C19H18O2,560846.88,5.6085,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H16O1,219086.02,2.1909,C19H18O2,560846.88,5.6085,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H16O1,219086.02,2.1909,C19H20O4,215922.28,2.1592,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H16O1,219086.02,2.1909,C19H20O4,215922.28,2.1592,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H20O2,178260.28,1.7826,C19H20O3,626735.88,6.2674,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H20O2,178260.28,1.7826,C19H20O3,626735.88,6.2674,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H20O2,178260.28,1.7826,C19H18O2,560846.88,5.6085,C20H16O2,67167.46,0.6717,C7H4O,477128.50,4.7713,none,none,none,none,none,none,none,none,none
51,483.2007,4.5,2810000000.0,DA01_daphnetoxin (DPSft-28),C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,D,15,0,D,C27H30O8,possibly known,std_daphnetoxin (DA01),[M+H]+,none,C10H10O4,C27H26O6 / C17H16O2,113438.7813 / 2099114.75,3.9582,none,none,none,none,none,none,none,none,C3H4O2,C20H20O4 / C17H16O2,966125.25 / 2099114.75,8.812,none,none,none,none,C7H6O2,C27H30O8 / C20H24O6,21152604.0 / 312177.9375,36.4821,none,none,none,C17H18O2,65545.68,0.6555,C18H20O2,178260.28,1.7826,C19H18O2,560846.88,5.6085,C20H16O2,67167.46,0.6717,C10H12O,118419.72,1.1842,none,none,none,none,none,none,none,none,none
